Geneid,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000238267,0,1,0,5,0,1,0,0
ENSG00000223668,1,1,1,3,9,2,1,0
ENSG00000144659,1851,2231,1954,2664,409,146,221,557
ENSG00000289279,0,0,0,0,0,0,0,0
ENSG00000284158,0,0,0,0,0,0,0,0
ENSG00000144655,619,795,267,413,740,241,113,279
ENSG00000283849,11,2,2,8,2,2,3,0
ENSG00000214305,1,0,0,0,0,0,0,0
ENSG00000168334,0,0,1,0,0,0,0,0
ENSG00000287995,0,0,0,0,0,0,0,0
ENSG00000215034,2,1,1,0,1,0,0,0
ENSG00000168329,10,9,23,21,3,1,2,2
ENSG00000270367,0,0,0,0,0,0,0,0
ENSG00000286689,14,25,35,39,1,0,0,2
ENSG00000131386,1,1,2,0,0,0,0,0
ENSG00000285654,0,0,0,0,0,0,0,1
ENSG00000154813,977,996,881,1055,564,188,242,719
ENSG00000154814,487,535,481,561,291,98,121,399
ENSG00000270739,0,0,0,0,0,0,0,0
ENSG00000271964,4,3,5,2,2,0,0,5
ENSG00000272498,9,13,8,9,4,0,3,5
ENSG00000272529,6,3,2,8,0,4,1,2
ENSG00000287377,0,0,1,2,0,0,0,0
ENSG00000224085,0,0,0,0,0,0,0,0
ENSG00000114120,10403,10340,5507,5412,3576,1193,565,1567
ENSG00000248773,14,17,11,5,12,4,1,3
ENSG00000251270,0,0,0,0,0,0,0,0
ENSG00000287155,0,0,0,0,0,0,0,0
ENSG00000241400,0,0,0,0,0,0,0,2
ENSG00000249540,0,0,2,1,0,0,0,0
ENSG00000163913,1387,1591,1253,1699,295,97,113,347
ENSG00000201570,0,0,0,0,0,0,0,0
ENSG00000265327,3,0,0,0,0,0,0,0
ENSG00000202517,0,0,0,0,0,0,0,0
ENSG00000230274,0,0,0,0,0,1,0,0
ENSG00000168032,64,43,113,152,276,76,73,187
ENSG00000188846,19466,21829,24516,31279,5933,1974,2471,7045
ENSG00000177873,6,9,5,5,134,46,90,263
ENSG00000177842,199,297,204,241,122,43,81,225
ENSG00000199906,0,0,0,0,0,0,0,0
ENSG00000234067,0,0,0,0,1,0,0,0
ENSG00000226845,0,0,0,0,0,0,0,0
ENSG00000226302,0,0,0,0,0,0,0,0
ENSG00000229072,0,0,0,0,0,0,0,0
ENSG00000234287,13,21,30,50,8,3,1,0
ENSG00000233096,0,0,0,2,4,0,2,7
ENSG00000275256,0,0,0,0,0,0,0,0
ENSG00000168038,37,49,80,101,164,55,63,156
ENSG00000252409,0,0,0,0,0,0,0,0
ENSG00000222942,0,0,0,0,0,0,0,0
ENSG00000223513,0,0,0,0,0,1,0,1
ENSG00000251986,0,0,0,0,0,0,0,0
ENSG00000212145,0,0,0,0,0,0,0,4
ENSG00000234270,0,0,0,0,0,0,0,0
ENSG00000235339,2,3,0,1,0,0,0,0
ENSG00000229339,0,0,0,0,0,0,0,0
ENSG00000234562,0,0,0,0,0,0,0,0
ENSG00000222872,0,0,2,1,0,0,0,1
ENSG00000187094,1,4,0,3,0,0,0,0
ENSG00000231280,0,0,2,0,0,0,0,0
ENSG00000229572,0,0,0,0,0,0,0,0
ENSG00000157093,0,5,2,0,0,0,0,0
ENSG00000286516,0,0,0,0,0,0,0,0
ENSG00000271671,0,0,0,0,0,0,0,0
ENSG00000243547,214,246,258,329,131,34,39,93
ENSG00000278103,0,0,0,0,0,0,0,0
ENSG00000241815,0,0,0,0,0,0,0,0
ENSG00000199286,0,0,0,0,0,0,0,0
ENSG00000218754,0,0,0,0,0,0,0,0
ENSG00000241018,0,0,1,0,0,0,0,0
ENSG00000176243,23,30,21,20,1,0,0,0
ENSG00000080224,628,754,684,808,68,27,16,39
ENSG00000251172,0,0,0,0,0,0,0,0
ENSG00000261292,0,0,0,0,0,0,0,0
ENSG00000080200,1660,2009,1467,1384,889,248,198,565
ENSG00000170854,1915,2429,3113,3569,618,214,511,1368
ENSG00000213439,0,0,0,0,0,0,0,0
ENSG00000196578,0,0,0,0,0,0,0,0
ENSG00000197938,0,0,0,0,0,0,0,1
ENSG00000196098,0,0,0,0,0,0,0,0
ENSG00000206536,0,0,0,0,0,0,0,0
ENSG00000244653,0,0,0,0,0,0,0,0
ENSG00000157103,3,4,1,0,0,0,0,2
ENSG00000144645,97,117,163,195,2496,806,670,1792
ENSG00000223965,0,0,0,0,0,0,0,0
ENSG00000197385,69,59,42,62,544,207,150,430
ENSG00000235670,1,1,2,3,4,0,2,1
ENSG00000201701,0,0,0,0,0,0,0,0
ENSG00000252398,0,0,0,0,0,0,0,0
ENSG00000251590,0,0,0,0,0,0,0,0
ENSG00000152642,1774,2110,2371,2460,198,57,103,309
ENSG00000236732,0,0,0,0,0,0,0,0
ENSG00000237433,2,1,2,6,3,0,1,0
ENSG00000270377,0,0,0,0,0,0,0,0
ENSG00000234737,7,9,7,10,2,0,0,3
ENSG00000289742,0,0,0,0,0,0,0,0
ENSG00000163606,1,4,6,4,6,0,1,4
ENSG00000163607,708,886,1095,1220,1118,387,395,1001
ENSG00000163608,1434,1600,1410,1404,911,300,296,797
ENSG00000240375,118,166,161,117,55,12,11,50
ENSG00000273394,42,72,105,110,1,0,4,2
ENSG00000184307,2042,2505,2200,2334,331,115,222,521
ENSG00000163617,498,491,341,450,101,35,50,147
ENSG00000270880,0,0,0,0,0,0,0,1
ENSG00000287805,1,3,1,1,0,0,0,0
ENSG00000285836,2,2,0,0,0,0,0,0
ENSG00000151576,1153,1481,1862,1918,1197,425,717,1857
ENSG00000151577,1,0,0,0,0,0,0,0
ENSG00000172765,1621,1881,1438,1520,872,289,195,518
ENSG00000202412,0,0,0,0,0,0,0,0
ENSG00000283509,0,0,0,0,0,0,0,0
ENSG00000203644,802,937,882,898,50,15,21,72
ENSG00000170893,1,2,0,0,0,0,0,0
ENSG00000248459,0,0,0,0,0,0,0,0
ENSG00000249869,0,0,0,0,0,0,0,0
ENSG00000180770,0,0,0,0,0,0,0,0
ENSG00000251178,0,0,1,0,0,0,0,0
ENSG00000251610,0,0,0,0,0,0,0,0
ENSG00000250580,0,0,0,0,0,0,0,0
ENSG00000144935,79,129,68,65,463,119,87,223
ENSG00000168028,13789,14995,16762,26227,7726,2234,2397,6714
ENSG00000061938,1463,1577,1570,2685,169,50,67,225
ENSG00000289747,0,0,0,0,0,0,0,0
ENSG00000072274,14589,17866,9706,10175,26676,9000,5935,15269
ENSG00000178053,1011,1284,1231,1381,521,176,211,473
ENSG00000168827,8267,10689,7421,7576,1261,348,541,1352
ENSG00000079257,6,8,0,1,1214,432,358,1054
ENSG00000072756,2232,2696,3788,4060,466,157,284,756
ENSG00000289750,0,0,0,0,0,0,0,0
ENSG00000241946,0,0,1,0,0,0,0,0
ENSG00000163728,4539,4770,5401,6067,1350,527,591,1613
ENSG00000284862,1,0,0,1,1,0,0,2
ENSG00000145075,0,0,0,0,0,0,0,0
ENSG00000285336,0,0,0,0,0,0,0,0
ENSG00000242811,0,0,0,0,0,0,0,0
ENSG00000242068,2,0,1,1,2,1,1,0
ENSG00000241473,0,0,0,0,0,0,0,0
ENSG00000239516,0,0,0,0,0,0,0,0
ENSG00000213157,0,2,0,0,1,0,0,0
ENSG00000205981,1980,2225,3178,3681,372,139,237,594
ENSG00000242140,0,1,0,0,0,0,0,0
ENSG00000206932,11,11,8,9,3,1,1,5
ENSG00000237806,0,0,0,0,0,0,0,0
ENSG00000114416,10338,11618,13042,13343,566,158,197,662
ENSG00000114455,28,32,15,11,0,0,0,0
ENSG00000066405,0,2,0,0,0,0,0,0
ENSG00000272609,0,0,0,0,0,0,0,0
ENSG00000158163,63,67,63,83,60,18,38,75
ENSG00000240668,5,10,1,3,1,0,0,1
ENSG00000118017,0,0,0,0,0,0,0,0
ENSG00000286396,0,0,0,0,0,0,0,0
ENSG00000138231,931,1057,1101,1089,201,72,99,284
ENSG00000114098,1986,2216,1957,2232,1003,342,346,976
ENSG00000181322,6,8,0,0,1,1,1,3
ENSG00000071282,1,7,0,5,72,32,39,96
ENSG00000125046,22,4,20,20,15,2,0,14
ENSG00000182533,0,0,0,0,0,0,0,0
ENSG00000180914,54,83,126,167,1304,468,412,1198
ENSG00000077097,8655,9835,9436,9397,4283,1327,1370,3819
ENSG00000173230,13394,15915,12185,12570,3527,1125,1091,3204
ENSG00000244357,0,0,0,0,0,0,0,0
ENSG00000288720,2,0,1,0,0,0,0,0
ENSG00000163818,792,865,978,933,228,77,72,229
ENSG00000201635,0,0,0,0,0,0,0,0
ENSG00000157014,477,547,328,542,140,34,57,137
ENSG00000289763,0,0,0,0,0,0,0,0
ENSG00000058262,15915,17852,15949,21280,4727,1590,1798,4573
ENSG00000132155,3755,4385,3089,4054,2224,779,935,2227
ENSG00000175093,5,5,7,6,0,0,0,0
ENSG00000184100,902,868,824,886,202,73,85,222
ENSG00000121542,273,368,449,525,481,186,182,504
ENSG00000273454,23,27,24,26,14,4,9,10
ENSG00000272678,13,20,14,16,5,3,1,5
ENSG00000173175,3,8,1,4,16,3,8,31
ENSG00000179796,0,0,0,0,0,0,0,2
ENSG00000176040,1,0,0,0,9,2,2,10
ENSG00000090539,164,151,16,18,30,14,14,32
ENSG00000225558,16,19,16,27,169,81,93,264
ENSG00000199594,0,0,0,0,0,0,0,0
ENSG00000224080,79,116,18,28,17,2,7,17
ENSG00000271993,10,2,6,7,1,0,0,3
ENSG00000271653,0,0,0,3,0,0,0,0
ENSG00000230409,665,717,752,659,212,76,81,185
ENSG00000222208,0,0,0,0,3,2,0,5
ENSG00000199327,0,0,0,0,0,0,0,0
ENSG00000264986,0,0,0,0,0,0,0,0
ENSG00000229048,0,0,0,0,0,0,0,0
ENSG00000243508,0,0,0,0,1,0,0,1
ENSG00000252953,0,0,0,0,0,0,0,0
ENSG00000182568,0,2,2,2,679,231,228,598
ENSG00000163848,3689,4309,3593,3614,2401,737,718,2062
ENSG00000168811,12,25,23,38,24,6,28,87
ENSG00000173950,866,1008,647,969,603,225,186,494
ENSG00000233303,0,0,0,0,1,0,0,0
ENSG00000265333,0,0,0,0,0,0,0,0
ENSG00000244314,0,0,0,0,0,0,1,1
ENSG00000206600,0,0,0,1,0,0,0,0
ENSG00000287005,10,7,26,20,7,3,7,5
ENSG00000114331,2493,2885,2970,2815,1615,511,570,1643
ENSG00000229325,11,1,10,15,1,0,0,1
ENSG00000227433,0,0,0,0,0,0,0,0
ENSG00000207368,0,0,0,0,0,0,0,0
ENSG00000184203,6353,6456,6240,7553,1652,592,493,1437
ENSG00000252620,0,0,0,4,0,0,0,0
ENSG00000265882,0,0,0,0,0,1,0,0
ENSG00000236844,1,0,0,1,6,0,0,0
ENSG00000236425,0,0,0,0,0,0,0,0
ENSG00000189058,1430,1708,760,1148,3,1,2,0
ENSG00000113966,866,960,465,568,511,186,155,453
ENSG00000242983,0,0,0,0,3,0,0,2
ENSG00000229806,0,2,1,11,3,1,0,3
ENSG00000144771,0,0,0,0,0,0,0,0
ENSG00000243572,0,0,0,0,0,0,0,0
ENSG00000157388,241,234,306,351,12,5,9,18
ENSG00000243069,226,254,441,662,4,2,2,8
ENSG00000289558,369,342,547,584,15,6,19,22
ENSG00000290077,1,0,0,0,0,0,0,2
ENSG00000241905,0,0,0,0,0,0,0,0
ENSG00000073711,1100,1312,799,767,1583,454,275,869
ENSG00000227267,1,0,0,3,2,0,2,3
ENSG00000273455,0,1,0,2,1,1,0,1
ENSG00000241438,3,0,0,1,0,0,0,0
ENSG00000244740,0,0,0,0,1,0,0,0
ENSG00000114054,4135,4983,5469,6951,497,201,275,626
ENSG00000174579,2054,2350,1684,1735,1113,381,290,820
ENSG00000223968,0,0,0,0,8,3,0,0
ENSG00000232766,0,0,0,0,0,0,0,0
ENSG00000187672,17,34,33,47,30,9,11,57
ENSG00000163508,28,36,27,59,16,3,14,29
ENSG00000163817,29,26,48,64,2,1,0,0
ENSG00000252257,0,0,0,0,0,0,0,0
ENSG00000240478,0,0,0,0,0,0,0,0
ENSG00000261051,36,46,0,0,38,20,6,9
ENSG00000243415,0,0,0,0,0,0,0,0
ENSG00000240032,9,17,0,0,31,9,2,5
ENSG00000131368,1787,2089,2996,3299,540,173,368,877
ENSG00000290241,2,3,2,2,3,1,1,1
ENSG00000214820,5,7,20,14,59,21,42,9
ENSG00000173706,598,579,322,382,1984,706,900,2669
ENSG00000252642,0,0,0,2,0,0,0,0
ENSG00000163938,14282,15872,14629,16957,3236,1026,1360,3807
ENSG00000280904,0,0,0,0,0,0,0,0
ENSG00000252787,0,0,0,0,0,0,0,0
ENSG00000212493,6,15,10,3,3,0,1,3
ENSG00000238862,0,0,0,0,0,0,0,0
ENSG00000222345,41,29,34,32,10,3,2,10
ENSG00000212452,116,114,111,142,15,8,10,36
ENSG00000016864,1472,1620,1396,2002,789,333,380,889
ENSG00000114902,4608,5357,5245,6920,1338,472,554,1312
ENSG00000114904,2354,2657,2229,2671,458,129,177,496
ENSG00000275956,3,0,2,0,0,0,0,0
ENSG00000270941,0,0,0,0,0,0,0,0
ENSG00000271137,0,0,1,1,1,1,0,0
ENSG00000055957,0,1,3,1,0,0,0,0
ENSG00000055955,8,10,16,21,1,3,0,5
ENSG00000243696,46,32,45,59,8,3,1,11
ENSG00000239799,0,0,0,0,0,0,0,0
ENSG00000272573,9,0,3,5,0,1,3,1
ENSG00000248592,9,9,7,10,1,0,0,3
ENSG00000213533,59,69,50,74,35,16,28,60
ENSG00000275789,0,0,0,0,0,0,0,0
ENSG00000279144,1,4,1,0,1,1,1,3
ENSG00000289519,15,16,16,41,16,2,7,17
ENSG00000162267,2,9,7,11,0,0,0,0
ENSG00000168026,215,211,147,235,15,4,10,25
ENSG00000230655,0,0,0,1,0,0,0,0
ENSG00000244699,0,0,2,0,0,0,0,0
ENSG00000242953,0,0,0,0,0,0,0,0
ENSG00000243794,0,0,0,0,0,0,0,0
ENSG00000244674,0,0,0,0,0,0,0,0
ENSG00000241529,0,0,0,0,247,94,13,73
ENSG00000176542,1950,2313,1908,2088,2006,638,830,2443
ENSG00000121579,12049,13368,11368,13524,1128,286,429,1422
ENSG00000239280,2,0,0,1,3,1,0,7
ENSG00000242659,0,0,0,1,1,0,0,0
ENSG00000178075,865,899,582,518,132,47,53,110
ENSG00000240776,1,0,5,1,2,1,1,1
ENSG00000241889,15,23,17,30,10,3,4,5
ENSG00000178035,161,183,130,222,53,30,41,103
ENSG00000290315,0,0,0,0,0,0,0,3
ENSG00000198218,80,88,48,67,180,68,35,189
ENSG00000240747,0,0,0,0,0,0,0,0
ENSG00000290317,0,0,0,0,0,0,0,0
ENSG00000289629,2,0,0,5,1,1,0,4
ENSG00000066422,2793,3006,2898,2888,2748,828,1017,2832
ENSG00000181722,61,62,84,74,316,104,130,326
ENSG00000233276,314,419,393,633,266,102,164,331
ENSG00000290318,0,0,1,0,0,0,1,1
ENSG00000231888,4,1,1,3,1,1,2,5
ENSG00000201343,0,0,0,0,0,0,2,0
ENSG00000200882,0,0,0,0,0,0,0,0
ENSG00000236893,14,9,9,17,1,0,0,1
ENSG00000252028,0,0,0,0,0,0,0,0
ENSG00000177565,26549,30128,24248,25324,4315,1286,1146,3433
ENSG00000229178,10,6,5,7,3,0,1,4
ENSG00000215837,0,0,0,0,0,0,0,0
ENSG00000207650,17,16,12,10,8,3,2,11
ENSG00000283426,0,0,0,0,0,0,0,0
ENSG00000176945,208,235,197,245,5,3,1,6
ENSG00000145113,16,40,31,68,4,0,2,7
ENSG00000169760,508,493,97,113,181,53,75,218
ENSG00000214280,0,0,0,0,0,0,0,0
ENSG00000201600,0,0,0,0,0,0,0,0
ENSG00000244692,0,0,0,0,0,0,0,2
ENSG00000261763,0,0,0,0,0,0,0,0
ENSG00000250161,0,0,0,0,0,0,0,0
ENSG00000163864,74,64,104,119,39,11,21,62
ENSG00000241673,0,0,0,0,0,0,0,0
ENSG00000184897,1421,1605,1150,1923,121,51,76,187
ENSG00000172046,1984,2397,1978,2616,881,260,442,1152
ENSG00000014257,316,408,1202,1378,58,25,20,40
ENSG00000240890,8,5,14,23,27,9,5,25
ENSG00000213264,0,0,0,1,0,0,0,0
ENSG00000221015,0,0,0,0,0,0,0,0
ENSG00000285749,2,0,2,4,0,0,0,0
ENSG00000229972,0,0,1,0,0,0,0,0
ENSG00000144802,207,258,241,272,739,228,602,1764
ENSG00000275340,0,0,0,0,0,0,0,0
ENSG00000290338,1,0,0,0,0,0,0,0
ENSG00000272710,0,0,0,0,0,0,0,0
ENSG00000260261,0,0,0,0,0,0,0,0
ENSG00000185485,0,0,0,0,0,0,0,0
ENSG00000251090,0,0,0,0,0,0,0,0
ENSG00000290819,0,0,0,0,0,0,0,0
ENSG00000171658,0,0,0,0,0,0,0,0
ENSG00000230524,0,0,0,0,0,0,0,0
ENSG00000232783,0,0,0,0,0,0,0,0
ENSG00000236438,0,0,0,0,0,0,0,0
ENSG00000251474,0,0,0,0,0,0,0,0
ENSG00000215160,0,0,0,0,0,0,0,0
ENSG00000291007,1,0,0,0,0,0,0,0
ENSG00000242337,1,1,0,3,1,0,1,1
ENSG00000171084,0,0,0,0,0,0,0,0
ENSG00000186162,0,0,0,0,0,0,0,0
ENSG00000253540,4,2,3,7,1,1,1,1
ENSG00000189366,0,0,0,0,0,0,0,0
ENSG00000240024,0,0,0,0,1,0,0,0
ENSG00000226435,0,0,0,0,0,0,0,0
ENSG00000179799,0,0,0,0,0,0,0,0
ENSG00000291222,0,0,0,0,0,0,0,0
ENSG00000244026,0,0,0,0,0,0,0,0
ENSG00000291223,407,468,715,836,239,102,174,506
ENSG00000180385,6,23,37,21,16,2,3,12
ENSG00000275334,0,0,0,0,0,0,0,0
ENSG00000188338,17,15,6,6,10,4,5,12
ENSG00000114391,15799,17910,20639,31387,9520,3139,4078,9809
ENSG00000144815,3681,4096,2810,3532,1659,465,615,1694
ENSG00000047849,12754,14605,12967,15422,6961,2391,1464,4128
ENSG00000212392,0,0,0,0,0,0,0,0
ENSG00000206918,0,0,0,0,0,0,0,0
ENSG00000239831,0,0,0,0,1,0,0,0
ENSG00000237186,0,1,0,0,0,0,0,0
ENSG00000202428,0,0,0,0,0,0,0,0
ENSG00000206815,0,0,0,0,0,0,0,0
ENSG00000287502,2,6,4,7,5,3,2,6
ENSG00000168374,6443,7418,8103,9926,4642,1611,1740,4619
ENSG00000210841,0,0,0,0,0,0,0,1
ENSG00000174839,1385,1589,1834,2026,1127,349,311,889
ENSG00000196653,245,296,341,341,0,0,0,0
ENSG00000186446,346,366,339,360,0,0,0,0
ENSG00000163807,1857,2124,1939,2085,716,260,305,839
ENSG00000163808,1008,1195,1020,978,330,118,143,425
ENSG00000284498,0,0,0,0,0,0,0,0
ENSG00000169964,420,438,393,568,32,31,35,102
ENSG00000235845,0,0,0,0,0,0,0,0
ENSG00000227123,0,0,0,0,0,0,0,0
ENSG00000075914,960,1052,963,1439,222,73,108,310
ENSG00000163815,134,113,28,44,1,0,0,2
ENSG00000252410,0,0,0,0,0,0,0,0
ENSG00000163810,71,107,11,5,26,11,12,22
ENSG00000157087,1,0,0,0,37,5,20,44
ENSG00000236999,0,0,0,0,0,0,0,0
ENSG00000224771,0,0,0,0,0,0,0,0
ENSG00000230599,0,0,0,0,0,0,0,0
ENSG00000132164,538,608,619,938,129,54,59,148
ENSG00000185008,0,0,0,0,28,10,12,47
ENSG00000163812,5640,6290,4928,6068,4115,1288,1257,3837
ENSG00000236380,0,0,0,0,0,0,0,0
ENSG00000151789,1,0,0,0,265,61,83,291
ENSG00000225542,0,0,0,0,0,0,0,0
ENSG00000223351,0,0,0,0,0,0,0,0
ENSG00000291281,0,0,0,0,0,0,0,2
ENSG00000182504,1161,1414,1373,1224,914,297,381,1130
ENSG00000239797,3,8,6,7,6,3,1,0
ENSG00000244358,0,0,0,0,0,0,0,0
ENSG00000240095,0,0,0,0,0,0,0,0
ENSG00000244652,0,0,0,0,0,0,0,0
ENSG00000242759,21,24,35,34,15,14,7,27
ENSG00000200610,0,0,0,0,0,0,0,0
ENSG00000288557,0,0,0,0,1,0,0,0
ENSG00000200361,0,0,0,0,0,0,0,0
ENSG00000239997,0,0,1,0,0,0,0,0
ENSG00000241787,0,0,0,0,0,0,0,0
ENSG00000239632,0,0,0,0,0,0,0,0
ENSG00000242214,0,0,0,0,0,0,0,0
ENSG00000242836,0,0,0,0,0,0,0,0
ENSG00000249580,0,0,0,0,0,0,0,0
ENSG00000243658,0,0,0,0,0,0,0,0
ENSG00000240034,0,0,0,0,0,0,0,0
ENSG00000250630,0,0,0,0,0,0,0,0
ENSG00000239586,0,0,0,0,0,0,0,0
ENSG00000240796,0,0,0,0,0,0,0,0
ENSG00000252626,0,0,0,0,0,0,0,0
ENSG00000286956,0,0,0,0,0,0,0,0
ENSG00000239455,1,0,0,0,1,0,0,1
ENSG00000241218,0,0,0,0,0,0,0,0
ENSG00000272597,0,0,0,0,0,0,0,0
ENSG00000138483,0,0,0,0,0,0,0,0
ENSG00000114439,5117,5743,4135,4369,6735,2156,1984,5518
ENSG00000196776,1871,2040,2068,2324,3610,1310,1282,3493
ENSG00000114279,8,14,16,28,110,40,43,110
ENSG00000270194,135,137,278,275,24,15,12,32
ENSG00000144674,10358,12333,9247,9408,1614,469,621,1861
ENSG00000114302,4282,5223,5186,5565,3104,948,1219,3327
ENSG00000152952,19373,20535,396,444,10194,3060,871,2300
ENSG00000173585,0,0,0,0,1,0,0,0
ENSG00000173578,0,0,0,0,0,0,0,0
ENSG00000211456,3801,4163,4008,4183,1236,428,454,1188
ENSG00000114573,5165,6471,5114,5790,2365,686,891,2357
ENSG00000163681,4026,4690,4185,4446,3304,1082,1029,2847
ENSG00000223719,0,0,0,0,0,0,0,0
ENSG00000196277,0,0,0,1,1,0,0,0
ENSG00000236152,0,2,1,4,11,7,2,8
ENSG00000237665,0,0,0,0,0,0,0,0
ENSG00000288030,0,0,0,0,0,0,0,0
ENSG00000144647,1287,1316,986,1351,936,315,428,1150
ENSG00000196083,315,372,436,474,1038,317,210,620
ENSG00000223117,1,0,0,0,1,0,0,0
ENSG00000228730,0,0,0,0,0,0,0,0
ENSG00000232610,0,0,0,0,0,0,0,0
ENSG00000114784,1167,1374,1095,1548,290,116,128,331
ENSG00000291315,0,0,0,0,0,0,0,0
ENSG00000240452,0,0,1,1,1,0,0,0
ENSG00000243257,0,0,1,0,0,0,0,0
ENSG00000153767,6355,7509,4788,5167,1157,347,355,1061
ENSG00000213371,38,44,41,39,14,2,1,4
ENSG00000287366,0,0,0,0,0,0,0,0
ENSG00000270782,0,0,0,0,0,0,0,0
ENSG00000264477,0,0,0,2,0,0,0,0
ENSG00000243813,0,0,0,1,0,0,0,0
ENSG00000145087,5687,6619,3668,3616,4,2,8,19
ENSG00000199536,0,0,0,0,0,0,0,0
ENSG00000163558,4699,5198,5033,5364,2800,916,816,2346
ENSG00000200118,0,0,0,0,0,0,0,1
ENSG00000239628,1,1,1,1,0,0,0,0
ENSG00000136603,1691,2081,1145,1136,4052,1281,1181,2994
ENSG00000242578,3,8,6,3,1,0,1,2
ENSG00000013297,9,11,7,4,237,108,125,409
ENSG00000283474,0,0,0,0,0,0,0,0
ENSG00000013293,0,0,0,0,0,1,1,0
ENSG00000241416,5,5,2,5,1,1,0,0
ENSG00000010327,16,10,5,7,1,0,0,3
ENSG00000168268,4727,5179,4727,6388,5392,1980,2036,5209
ENSG00000168273,690,861,1068,1293,32,8,22,68
ENSG00000252768,2,1,0,3,3,0,0,4
ENSG00000221518,1,0,1,0,0,0,1,0
ENSG00000163939,11821,13888,9435,10041,3686,1077,1021,2923
ENSG00000114026,757,865,822,1267,159,59,103,311
ENSG00000214135,0,0,0,0,0,0,0,0
ENSG00000284146,0,0,0,0,0,0,0,0
ENSG00000122068,5677,6564,5624,5896,1979,628,657,1888
ENSG00000273375,1,0,0,0,2,1,0,0
ENSG00000145016,1444,1549,956,1262,349,89,151,440
ENSG00000244199,0,1,6,2,0,0,0,0
ENSG00000228766,9,2,5,10,2,0,0,1
ENSG00000243378,0,0,0,0,0,0,0,0
ENSG00000260377,7,7,5,1,1,0,0,0
ENSG00000270554,0,0,0,0,0,0,0,0
ENSG00000043093,3449,3779,4394,4350,2283,701,700,2099
ENSG00000244346,0,0,0,3,0,0,0,1
ENSG00000078070,5678,6178,4878,5953,298,99,142,391
ENSG00000243368,0,0,0,0,0,0,0,0
ENSG00000078081,17,20,38,44,692,233,202,792
ENSG00000144712,0,1,2,2,14,8,15,52
ENSG00000289809,0,0,1,0,0,0,0,0
ENSG00000144711,2751,2976,2753,3708,264,72,127,336
ENSG00000188086,0,0,0,0,0,0,0,0
ENSG00000251287,1,3,8,4,1,1,0,3
ENSG00000163704,182,226,199,323,34,13,36,60
ENSG00000242545,0,0,0,0,0,0,0,0
ENSG00000241804,0,0,0,0,0,0,0,0
ENSG00000277592,0,0,0,0,0,0,0,0
ENSG00000189283,69,73,54,90,28,16,16,56
ENSG00000240097,0,0,0,0,0,0,0,0
ENSG00000281426,0,0,0,0,0,0,0,0
ENSG00000232407,0,0,0,0,2,0,0,0
ENSG00000225673,0,0,0,0,1,0,2,0
ENSG00000244183,0,0,0,0,0,0,0,0
ENSG00000212211,0,0,0,0,0,0,0,1
ENSG00000234723,0,0,0,1,0,0,0,0
ENSG00000271235,0,0,0,0,0,0,0,0
ENSG00000226183,0,0,0,0,0,0,0,0
ENSG00000231915,0,0,0,0,0,0,0,0
ENSG00000215016,3,3,7,4,11,3,0,0
ENSG00000206728,2,2,0,1,0,1,0,0
ENSG00000228171,0,1,0,0,0,0,0,0
ENSG00000252562,0,0,0,0,0,0,0,0
ENSG00000212269,0,0,0,0,0,0,0,0
ENSG00000170142,5293,6332,4755,5022,2607,889,726,2109
ENSG00000231395,0,0,0,0,1,0,0,0
ENSG00000197885,1700,2065,1027,1294,167,30,56,150
ENSG00000174748,17950,19501,18198,23280,6718,2396,2304,5752
ENSG00000224074,3,8,6,2,0,0,0,0
ENSG00000242109,0,0,0,0,0,0,0,0
ENSG00000182247,3342,3312,3214,4809,714,290,304,717
ENSG00000163491,36,55,66,57,48,5,17,51
ENSG00000232167,0,0,0,0,0,0,0,0
ENSG00000238912,0,0,0,0,0,0,0,0
ENSG00000252828,0,0,0,0,0,0,0,0
ENSG00000163378,577,656,737,851,266,105,80,290
ENSG00000144747,3448,3975,3408,3484,832,245,195,591
ENSG00000265355,0,0,1,0,0,0,0,0
ENSG00000144744,6012,6560,5591,5816,1438,416,413,1269
ENSG00000144746,7125,7455,9179,10454,1310,468,365,1195
ENSG00000163380,0,0,2,0,0,0,0,0
ENSG00000091986,56,85,38,65,163,55,58,158
ENSG00000242308,2,4,1,1,3,0,0,0
ENSG00000206531,0,0,0,0,0,0,0,0
ENSG00000288074,0,0,0,0,0,0,0,0
ENSG00000172020,0,0,0,2,56,16,23,60
ENSG00000241596,0,0,0,0,0,0,1,3
ENSG00000288077,0,0,0,0,0,0,0,0
ENSG00000279465,0,0,0,0,0,0,0,0
ENSG00000270409,0,0,0,0,0,0,0,0
ENSG00000290787,0,0,0,0,0,0,0,0
ENSG00000240135,81,89,98,81,197,56,52,164
ENSG00000271266,1,2,0,1,1,1,0,0
ENSG00000172986,20,18,107,122,2534,1015,785,2083
ENSG00000276890,0,0,0,0,0,0,0,0
ENSG00000242960,16,26,24,32,7,3,2,3
ENSG00000163605,5136,6146,4501,4292,2031,627,472,1499
ENSG00000238959,0,0,0,0,0,0,0,0
ENSG00000255423,55,79,68,71,56,17,23,61
ENSG00000252651,0,0,0,0,0,0,0,0
ENSG00000223247,0,0,0,0,3,0,0,0
